CiteScore metrics calculated using data from 30 April, 2018. SNIP and SJR calculated using data from 30 April, 2018																				
Scopus SourceID	Title	CiteScore	Percentile	Citation Count	Scholarly Output	Percent Cited	SNIP	SJR	RANK	Rank Out Of	Publisher	Type	OpenAccess	Scopus ASJC Code (Sub-subject Area)	Scopus Sub-Subject Area	Quartile	Top 10% (CiteScore Percentile)	Scopus SourceID	Print-ISSN	E-ISSN
17496	Journal of Corporate Finance	2.64	91	943	357	78	1.821	1.461	19	226	Elsevier	Journal	NO	2003	Finance	Quartile 1	Top 10%	https://www.scopus.com/sourceid/17496	09291199	
17496	Journal of Corporate Finance	2.64	88	943	357	78	1.821	1.461	66	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/17496	09291199	
17496	Journal of Corporate Finance	2.64	87	943	357	78	1.821	1.461	42	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/17496	09291199	
28996	Journal of Financial Intermediation	2.62	91	199	76	66	1.873	1.775	20	226	Elsevier	Journal	NO	2003	Finance	Quartile 1	Top 10%	https://www.scopus.com/sourceid/28996	10429573	10960473
28996	Journal of Financial Intermediation	2.62	88	199	76	66	1.873	1.775	67	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/28996	10429573	10960473
22223	Forest Policy and Economics	2.62	88	1039	396	80	1.181	1.010	67	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/22223	13899341	
14834	Journal of Development of Economics	2.61	87	719	275	82	2.134	3.066	69	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/14834	03043878	
11000153782	Management International Review	2.59	87	254	98	78	1.192	1.095	43	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/11000153782	09388249	18618901
8300153135	Global Journal of Flexible Systems Management	2.58	87	232	90	72	1.254	0.810	44	340	Global Institute of Flexible Systems Management	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/8300153135	09722696	
29113	Contemporary Accounting Research	2.56	90	440	172	70	2.074	2.604	21	226	Wiley-Blackwell	Journal	NO	2003	Finance	Quartile 1	Top 10%	https://www.scopus.com/sourceid/29113	08239150	
29113	Contemporary Accounting Research	2.56	87	440	172	70	2.074	2.604	70	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/29113	08239150	
28561	Auditing	2.55	90	280	110	65	2.088	1.710	22	226	American Accounting Association	Journal	NO	2003	Finance	Quartile 1	Top 10%	https://www.scopus.com/sourceid/28561	02780380	
28561	Auditing	2.55	87	280	110	65	2.088	1.710	71	564	American Accounting Association	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/28561	02780380	
6500153243	International Review of Environmental and Resource Economics	2.55	90	56	22	82	1.323	1.087	22	226	Now Publishers Inc.	Journal	NO	2003	Finance	Quartile 1	Top 10%	https://www.scopus.com/sourceid/6500153243	19321465	19321473
6500153243	International Review of Environmental and Resource Economics	2.55	87	56	22	82	1.323	1.087	71	564	Now Publishers Inc.	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/6500153243	19321465	19321473
24406	Journal of Urban Economics	2.54	87	371	146	77	2.165	2.321	73	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/24406	00941190	10959068
130068	European Business Review	2.53	94	253	100	59	1.399	0.585	5	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/130068	0955534X	
130068	European Business Review	2.53	86	253	100	59	1.399	0.585	45	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/130068	0955534X	
27851	Marine Policy	2.52	86	2356	936	75	1.112	1.109	74	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/27851	0308597X	
144921	International Journal of Retail and Distribution Management	2.52	86	464	184	72	1.263	0.742	46	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/144921	09590552	
24393	Journal of International Economics	2.49	89	677	272	75	2.030	4.149	24	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/24393	00221996	
24393	Journal of International Economics	2.49	86	677	272	75	2.030	4.149	75	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/24393	00221996	
80370	Journal of Financial and Quantitative Analysis	2.48	89	439	177	70	2.043	3.636	25	226	Cambridge University Press	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/80370	00221090	
80370	Journal of Financial and Quantitative Analysis	2.48	86	439	177	70	2.043	3.636	76	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/80370	00221090	
21100373814	BRQ Business Research Quarterly	2.45	86	152	62	84	1.374	0.501	77	564	Elsevier	Journal	YES	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/21100373814	23409444	
19400157006	Judgment and Decision Making	2.44	86	371	152	72	1.244	1.409	78	564	Society for Judgment and Decision Making	Journal	YES	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/19400157006	19302975	
21100781509	Journal of Public Policy and Marketing	2.43	86	136	56	73	1.179	1.328	47	340	American Marketing Association	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/21100781509	07439156	15477207
21100781509	Journal of Public Policy and Marketing	2.43	86	136	56	73	1.179	1.328	79	564	American Marketing Association	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/21100781509	07439156	15477207
28945	Industrial and Corporate Change	2.42	85	346	143	70	1.544	1.792	80	564	Oxford University Press	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/28945	09606491	14643650
25561	Futures	2.41	86	681	283	73	1.397	1.233	48	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/25561	00163287	
27614	Resources and Energy Economics	2.40	85	331	138	76	1.423	1.412	81	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/27614	09287655	
20500195043	Research in Transportation Business and Management	2.40	97	302	126	82	1.393	0.776	3	86	Elsevier	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/20500195043	22105395	
20500195043	Research in Transportation Business and Management	2.40	85	302	126	82	1.393	0.776	49	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/20500195043	22105395	
29009	Journal of Public Economics	2.39	88	811	340	73	2.125	3.440	26	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/29009	00472727	
29009	Journal of Public Economics	2.39	85	811	340	73	2.125	3.440	82	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/29009	00472727	
145211	Asia Pacific Journal of Management	2.37	95	320	135	69	1.232	1.185	4	86	Springer Nature	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/145211	02174561	
145211	Asia Pacific Journal of Management	2.37	85	320	135	69	1.232	1.185	50	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/145211	02174561	
28964	Journal of Applied Econometrics	2.35	85	453	193	68	2.028	3.899	83	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/28964	08837252	10991255
19251	Work, Employment and Society	2.35	85	406	173	76	1.775	1.615	83	564	SAGE	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/19251	09500170	
14453	Emerging Markets Review	2.34	85	286	122	72	1.382	1.113	51	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/14453	15660141	
14453	Emerging Markets Review	2.34	84	286	122	72	1.382	1.113	85	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/14453	15660141	
19700200702	Annual Review of Financial Economics	2.34	88	124	53	60	1.436	4.230	27	226	Annual Reviews Inc.	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/19700200702	19411367	
19700200702	Annual Review of Financial Economics	2.34	84	124	53	60	1.436	4.230	85	564	Annual Reviews Inc.	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/19700200702	19411367	
19700190346	Consumption Markets and Culture	2.33	84	228	98	73	1.690	0.938	87	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/19700190346	10253866	1477223X
21366	Cambridge Journal of Economics	2.32	84	526	227	66	2.299	0.764	88	564	Oxford University Press	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/21366	0309166X	14643545
15465	Pacific Basin Finance Journal	2.30	87	502	218	72	1.521	1.135	28	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/15465	0927538X	
15465	Pacific Basin Finance Journal	2.30	84	502	218	72	1.521	1.135	89	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/15465	0927538X	
13530	Journal of the Royal Statistical Society. Series A: Statistics in Society	2.30	84	317	138	64	1.788	1.982	89	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/13530	09641998	1467985X
19700201449	International Journal of Logistics Management	2.29	84	236	103	66	1.048	0.710	52	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/19700201449	09574093	
35510	European Review of Agricultural Economics	2.28	83	201	88	76	1.621	1.172	91	564	Oxford University Press	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/35510	01651587	14643618
22486	R and D Management	2.27	84	306	135	70	1.234	0.822	53	340	Wiley-Blackwell	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/22486	00336807	14679310
13217	European Journal of Health Economics	2.27	94	635	280	72	1.370	1.153	5	86	Springer Nature	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/13217	16187598	14396637
73771	Agricultural Economics (United Kingdom)	2.26	83	462	204	72	1.360	1.456	92	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/73771	01695150	
88586	Journal of Agricultural Economics	2.26	83	276	122	66	1.581	1.160	92	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/88586	0021857X	14779552
144987	Journal of Financial Stability	2.24	87	500	223	74	1.343	1.356	29	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/144987	15723089	
17555	Journal of Monetary Economics	2.23	86	571	256	61	2.179	7.204	30	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/17555	03043932	
17555	Journal of Monetary Economics	2.23	83	571	256	61	2.179	7.204	94	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/17555	03043932	
145078	Accounting Forum	2.21	86	155	70	73	1.499	0.932	31	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/145078	01559982	
17533	Journal of International Money and Finance	2.18	86	803	368	69	1.618	1.608	32	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/17533	02615606	
17533	Journal of International Money and Finance	2.18	83	803	368	69	1.618	1.608	95	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/17533	02615606	
21100852014	International Journal of Business Communication	2.18	93	111	51	80	1.540	0.866	6	86	SAGE	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/21100852014	23294884	23294892
21100852014	International Journal of Business Communication	2.18	92	111	51	80	1.540	0.866	6	77	SAGE	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/21100852014	23294884	23294892
16160	Review of Finance	2.17	85	413	190	70	1.769	3.345	33	226	Oxford University Press	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/16160	15723097	
28527	Experimental Economics	2.16	92	248	115	70	1.747	2.276	7	86	Springer Nature	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/28527	13864157	15736938
144744	International Journal of Entrepreneurial Behaviour and Research	2.15	91	232	108	70	0.906	0.629	7	77	Emerald	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/144744	13552554	
22717	Business Ethics Quarterly	2.13	83	143	67	76	1.119	1.098	96	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/22717	1052150X	
15806	International Public Management Journal	2.12	84	157	74	65	1.339	2.548	54	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/15806	10967494	
22893	Journal of Business and Industrial Marketing	2.12	84	460	217	76	0.985	0.652	54	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/22893	08858624	
22954	Journal of Marketing Communications	2.09	83	207	99	56	1.266	1.074	56	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/22954	13527266	14664445
17557	Journal of Money, Credit and Banking	2.08	85	498	239	56	1.896	3.002	34	226	Wiley-Blackwell	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/17557	00222879	15384616
17557	Journal of Money, Credit and Banking	2.08	82	498	239	56	1.896	3.002	97	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/17557	00222879	15384616
11700154366	Journal of Leadership and Organizational Studies	2.07	83	203	98	66	1.203	0.951	57	340	SAGE	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/11700154366	15480518	19397089
11800154593	Strategic Organization	2.06	83	136	66	67	1.231	2.274	58	340	SAGE	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/11800154593	14761270	1741315X
19700180550	Handbook of Macroeconomics	2.06	91	70	34	68	-	-	8	86	Elsevier	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 1	Top 10%	https://www.scopus.com/sourceid/19700180550	15740048	
19700180550	Handbook of Macroeconomics	2.06	82	70	34	68	-	-	98	564	Elsevier	Book Series	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/19700180550	15740048	
22743	International Environmental Agreements: Politics, Law and Economics	2.04	82	200	98	67	1.017	0.847	99	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/22743	15679764	15731553
21100369735	Journal of Business Venturing Insights	2.03	82	77	38	71	0.945	1.162	59	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/21100369735	23526734	
15139	Regional Science and Urban Economics	2.02	82	435	215	68	1.648	1.454	100	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/15139	01660462	
28467	Economic Modelling	2.01	82	2248	1120	66	1.295	0.966	101	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/28467	02649993	
19786	Utilities Policy	2.01	82	415	206	71	0.946	0.920	60	340	Elsevier	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/19786	09571787	
20566	China Economic Review	2.01	84	596	297	70	1.599	1.077	35	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/20566	1043951X	
20566	China Economic Review	2.01	82	596	297	70	1.599	1.077	101	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/20566	1043951X	
7000153208	Service Business	2.00	82	180	90	76	1.426	0.545	61	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 1		https://www.scopus.com/sourceid/7000153208	18628516	18628508
15495	Finance and Stochastics	1.99	84	189	95	63	1.795	2.997	36	226	Springer Nature	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/15495	09492984	14321122
17531	Journal of International Financial Markets, Institutions and Money	1.98	83	511	258	67	1.248	0.984	37	226	Elsevier	Journal	NO	2003	Finance	Quartile 1		https://www.scopus.com/sourceid/17531	10424431	
17531	Journal of International Financial Markets, Institutions and Money	1.98	81	511	258	67	1.248	0.984	103	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/17531	10424431	
5700167235	International Journal of Consumer Studies	1.98	81	486	246	69	1.155	0.688	103	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 1		https://www.scopus.com/sourceid/5700167235	14706423	
